n_packs, n_bins, n_bins_used, cost, status, solver_running_time, real_running_time, time_limit_for_solver,
100,100,17,107.0,FEASIBLE,301.011224711,313.19,300,
200,200,,,NO SOLUTION FOUND,,119.45,300,
10,10,2,14.0,OPTIMAL,0.197007601,1.35,300,
5,5,1,8.0,OPTIMAL,0.022585405000000003,0.53,300,
