n_packs, n_bins, n_bins_used, cost, status, solver_running_time, real_running_time, time_limit_for_solver,
100,100,17,115.0,FEASIBLE,150.432440926,163.05,150,
200,200,,,NO SOLUTION FOUND,,135.29,150,
10,10,2,14.0,OPTIMAL,0.18315961800000002,1.35,150,
5,5,1,8.0,OPTIMAL,0.021527574,0.52,150,
