n_packs, n_bins, n_bins_used, cost, status, solver_running_time, real_running_time, time_limit_for_solver,
100,100,15,116.0,FEASIBLE,300.522157719,313.42,300,
200,200,,,NO SOLUTION FOUND,,208.61,300,
10,10,2,14.0,OPTIMAL,0.22277353900000002,1.44,300,
5,5,1,8.0,OPTIMAL,0.023996032,0.54,300,
